merchant_id,month,payments,volume
M10408,2023-07-01,4,39456.27
M10409,2023-07-01,2,4873.92
M10411,2023-07-01,2,2063.36
M10412,2023-07-01,2,1666.53
M10414,2023-07-01,3,4662.98
M10415,2023-07-01,6,53463.83
M10418,2023-07-01,3,27686.05
M10420,2023-07-01,1,449.98
M10421,2023-07-01,6,51235.1
M10422,2023-07-01,5,26305.57
M10001,2023-08-01,1,1960.67
M10002,2023-08-01,1,4592.64
M10004,2023-08-01,4,8805.88
M10007,2023-08-01,3,21607.18
M10008,2023-08-01,1,260.13
M10011,2023-08-01,1,605.23
M10015,2023-08-01,2,1307.58
M10017,2023-08-01,5,49279.04
M10019,2023-08-01,2,6917.51
M10021,2023-08-01,1,506.73
M10023,2023-08-01,1,636.3
M10024,2023-08-01,2,1069.76
M10025,2023-08-01,2,1049.59
M10027,2023-08-01,2,2869.8
M10028,2023-08-01,3,9988.13
M10040,2023-08-01,2,5830.75
M10042,2023-08-01,1,394.82
M10044,2023-08-01,1,8274.2
M10045,2023-08-01,2,925.47
M10047,2023-08-01,1,1178.05
M10054,2023-08-01,1,2782.4
M10065,2023-08-01,1,3685.42
M10066,2023-08-01,1,616.19
M10067,2023-08-01,3,7242.95
M10068,2023-08-01,5,31021.11
M10070,2023-08-01,1,1341.01
M10072,2023-08-01,1,2760.46
M10073,2023-08-01,8,67118.32
M10075,2023-08-01,1,2089.6
M10076,2023-08-01,4,21436.39
M10079,2023-08-01,1,387.06
M10080,2023-08-01,2,9038.85
M10081,2023-08-01,3,22163.17
M10082,2023-08-01,1,4595.81
M10089,2023-08-01,6,43360.67
M10093,2023-08-01,1,8972.44
M10094,2023-08-01,6,46122.18
M10095,2023-08-01,1,3960.22
M10097,2023-08-01,2,2088.78
M10102,2023-08-01,1,6053.5
M10103,2023-08-01,1,1511.88
M10107,2023-08-01,4,9258.2
M10109,2023-08-01,1,766.45
M10110,2023-08-01,1,2843.15
M10112,2023-08-01,1,706.0
M10115,2023-08-01,1,3768.81
M10116,2023-08-01,2,16358.85
M10124,2023-08-01,2,1361.76
M10127,2023-08-01,1,2633.06
M10128,2023-08-01,3,30897.03
M10131,2023-08-01,4,30613.57
M10134,2023-08-01,1,6477.9
M10136,2023-08-01,4,25853.38
M10138,2023-08-01,2,16176.93
M10145,2023-08-01,2,1126.1
M10146,2023-08-01,1,886.94
M10148,2023-08-01,1,24518.41
M10158,2023-08-01,3,12051.59
M10167,2023-08-01,1,942.23
M10175,2023-08-01,3,6911.17
M10178,2023-08-01,1,627.78
M10179,2023-08-01,4,35865.17
M10180,2023-08-01,4,28398.09
M10182,2023-08-01,1,539.54
M10183,2023-08-01,3,5955.5
M10184,2023-08-01,3,30205.15
M10189,2023-08-01,5,29863.62
M10197,2023-08-01,1,3105.98
M10199,2023-08-01,3,9314.84
M10200,2023-08-01,1,542.86
M10201,2023-08-01,2,5637.56
M10202,2023-08-01,1,347.8
M10203,2023-08-01,2,6419.96
M10204,2023-08-01,1,1260.79
M10207,2023-08-01,2,14371.9
M10208,2023-08-01,1,1580.7
M10209,2023-08-01,1,1752.33
M10212,2023-08-01,4,32476.06
M10215,2023-08-01,1,460.98
M10216,2023-08-01,3,8669.44
M10217,2023-08-01,1,2595.59
M10220,2023-08-01,1,5084.33
M10222,2023-08-01,4,36615.84
M10226,2023-08-01,3,10305.78
M10230,2023-08-01,1,1131.63
M10231,2023-08-01,1,5029.26
M10232,2023-08-01,2,3394.58
M10236,2023-08-01,1,3122.13
M10237,2023-08-01,3,31026.3
M10239,2023-08-01,1,813.45
M10241,2023-08-01,4,38280.1
M10244,2023-08-01,3,40935.28
M10245,2023-08-01,1,734.75
M10252,2023-08-01,6,40646.17
M10253,2023-08-01,3,7640.62
M10254,2023-08-01,2,3853.52
M10255,2023-08-01,1,3474.08
M10258,2023-08-01,1,6217.08
M10259,2023-08-01,1,566.77
M10260,2023-08-01,1,491.7
M10261,2023-08-01,2,7991.59
M10264,2023-08-01,2,4415.38
M10266,2023-08-01,3,8963.73
M10272,2023-08-01,2,22816.31
M10275,2023-08-01,6,51352.14
M10278,2023-08-01,1,1116.85
M10281,2023-08-01,7,56199.8
M10283,2023-08-01,7,54427.83
M10285,2023-08-01,1,338.78
M10286,2023-08-01,1,1447.58
M10292,2023-08-01,1,1340.46
M10294,2023-08-01,2,5918.61
M10295,2023-08-01,2,4134.46
M10296,2023-08-01,1,2420.11
M10300,2023-08-01,1,1475.25
M10301,2023-08-01,2,443.33
M10304,2023-08-01,1,441.44
M10306,2023-08-01,3,7774.7
M10307,2023-08-01,3,9394.34
M10308,2023-08-01,5,60098.96
M10309,2023-08-01,2,8779.98
M10310,2023-08-01,1,10738.26
M10311,2023-08-01,2,4300.06
M10312,2023-08-01,2,562.25
M10313,2023-08-01,2,1382.37
M10314,2023-08-01,2,4180.82
M10315,2023-08-01,2,1323.67
M10316,2023-08-01,1,296.73
M10321,2023-08-01,2,6222.88
M10322,2023-08-01,2,3204.09
M10323,2023-08-01,2,7789.54
M10324,2023-08-01,1,334.22
M10325,2023-08-01,2,1012.07
M10327,2023-08-01,5,46674.24
M10329,2023-08-01,3,20930.02
M10332,2023-08-01,4,16261.08
M10334,2023-08-01,4,30574.97
M10335,2023-08-01,2,3965.76
M10336,2023-08-01,1,413.0
M10337,2023-08-01,1,1190.48
M10339,2023-08-01,1,1562.89
M10340,2023-08-01,1,986.52
M10341,2023-08-01,1,2487.85
M10342,2023-08-01,2,2765.32
M10343,2023-08-01,3,16499.43
M10344,2023-08-01,2,1030.66
M10351,2023-08-01,3,2295.78
M10352,2023-08-01,1,3957.13
M10355,2023-08-01,1,628.79
M10357,2023-08-01,3,1716.57
M10360,2023-08-01,2,13182.78
M10361,2023-08-01,4,18993.17
M10362,2023-08-01,1,2861.65
M10363,2023-08-01,2,5847.95
M10364,2023-08-01,1,1100.61
M10365,2023-08-01,2,2608.46
M10367,2023-08-01,7,43429.92
M10370,2023-08-01,2,21778.27
M10371,2023-08-01,1,2839.85
M10372,2023-08-01,1,678.85
M10374,2023-08-01,1,1290.94
M10377,2023-08-01,2,18950.52
M10378,2023-08-01,1,601.57
M10380,2023-08-01,1,1855.4
M10383,2023-08-01,1,3335.38
M10385,2023-08-01,2,5018.21
M10387,2023-08-01,1,2347.11
M10390,2023-08-01,1,548.93
M10391,2023-08-01,7,53082.66
M10392,2023-08-01,2,9452.43
M10395,2023-08-01,3,10007.97
M10396,2023-08-01,1,2860.11
M10402,2023-08-01,6,59243.13
M10408,2023-08-01,3,14468.56
M10412,2023-08-01,1,516.59
M10414,2023-08-01,1,2127.62
M10418,2023-08-01,5,36847.55
M10420,2023-08-01,1,566.09
M10421,2023-08-01,9,81889.83
M10423,2023-08-01,1,763.49
M10424,2023-08-01,1,687.2
M10425,2023-08-01,3,25869.44
M10427,2023-08-01,2,1420.52
M10433,2023-08-01,1,1459.77
M10436,2023-08-01,5,55199.5
M10438,2023-08-01,2,12413.94
M10441,2023-08-01,5,49637.0
M10442,2023-08-01,4,40207.76
M10443,2023-08-01,2,1486.18
M10444,2023-08-01,2,6067.11
M10445,2023-08-01,2,5617.55
M10446,2023-08-01,2,7539.41
M10447,2023-08-01,2,3437.53
M10450,2023-08-01,2,3052.41
M10452,2023-08-01,2,1505.86
M10453,2023-08-01,2,12808.3
M10454,2023-08-01,1,349.87
M10456,2023-08-01,6,35864.58
M10459,2023-08-01,4,22520.96
M10461,2023-08-01,2,5394.92
M10462,2023-08-01,1,1382.28
M10465,2023-08-01,1,361.21
M10467,2023-08-01,5,42046.65
M10468,2023-08-01,8,50499.82
M10469,2023-08-01,2,13457.3
M10470,2023-08-01,2,6671.88
M10472,2023-08-01,1,707.87
M10475,2023-08-01,4,26083.05
M10478,2023-08-01,1,660.08
M10480,2023-08-01,2,6378.74
M10481,2023-08-01,2,6513.65
M10482,2023-08-01,8,78759.49
M10483,2023-08-01,2,1449.68
M10485,2023-08-01,3,32996.7
M10486,2023-08-01,1,538.35
M10489,2023-08-01,1,3996.66
M10490,2023-08-01,5,35259.11
M10001,2023-09-01,2,7117.12
M10002,2023-09-01,1,4741.44
M10007,2023-09-01,3,37916.1
M10010,2023-09-01,3,8275.26
M10011,2023-09-01,1,1171.36
M10015,2023-09-01,1,665.7
M10017,2023-09-01,5,38145.69
M10021,2023-09-01,1,526.21
M10024,2023-09-01,1,1154.43
M10026,2023-09-01,1,380.66
M10027,2023-09-01,2,1731.34
M10029,2023-09-01,1,2131.42
M10042,2023-09-01,1,431.59
M10044,2023-09-01,1,2681.73
M10046,2023-09-01,1,794.69
M10047,2023-09-01,2,3131.87
M10048,2023-09-01,1,1660.96
M10051,2023-09-01,1,471.3
M10054,2023-09-01,1,2477.04
M10067,2023-09-01,3,10393.57
M10068,2023-09-01,2,17823.22
M10072,2023-09-01,4,14189.0
M10073,2023-09-01,4,23552.77
M10076,2023-09-01,2,23000.89
M10080,2023-09-01,4,25229.59
M10081,2023-09-01,6,36892.72
M10082,2023-09-01,1,2032.71
M10084,2023-09-01,1,558.24
M10089,2023-09-01,6,40094.63
M10090,2023-09-01,2,1812.99
M10093,2023-09-01,1,753.4
M10094,2023-09-01,3,35792.02
M10095,2023-09-01,2,9907.46
M10096,2023-09-01,1,3087.45
M10102,2023-09-01,4,12104.35
M10103,2023-09-01,1,4515.88
M10107,2023-09-01,3,5832.15
M10108,2023-09-01,1,597.68
M10110,2023-09-01,1,3024.77
M10112,2023-09-01,1,1164.38
M10115,2023-09-01,2,7166.55
M10116,2023-09-01,5,48655.22
M10119,2023-09-01,1,1667.48
M10121,2023-09-01,1,388.45
M10123,2023-09-01,1,533.99
M10125,2023-09-01,3,5592.49
M10127,2023-09-01,2,15357.47
M10128,2023-09-01,6,52235.78
M10131,2023-09-01,3,42346.7
M10132,2023-09-01,1,3152.34
M10133,2023-09-01,1,493.3
M10134,2023-09-01,1,2295.16
M10136,2023-09-01,7,77801.18
M10138,2023-09-01,7,55544.91
M10148,2023-09-01,2,12423.2
M10149,2023-09-01,2,7068.9
M10150,2023-09-01,6,53556.31
M10155,2023-09-01,2,4948.72
M10156,2023-09-01,1,2010.48
M10167,2023-09-01,2,3653.12
M10173,2023-09-01,1,585.27
M10175,2023-09-01,1,1021.91
M10177,2023-09-01,1,758.19
M10178,2023-09-01,2,736.88
M10179,2023-09-01,4,19971.35
M10180,2023-09-01,3,18554.85
M10183,2023-09-01,1,1996.24
M10184,2023-09-01,2,13411.51
M10186,2023-09-01,2,1084.61
M10187,2023-09-01,1,952.85
M10189,2023-09-01,5,39200.99
M10197,2023-09-01,2,6877.11
M10199,2023-09-01,3,6906.16
M10200,2023-09-01,1,1170.93
M10201,2023-09-01,1,3838.81
M10205,2023-09-01,1,417.14
M10206,2023-09-01,1,1397.56
M10207,2023-09-01,5,34015.56
M10208,2023-09-01,1,5558.5
M10209,2023-09-01,3,8751.6
M10211,2023-09-01,1,368.17
M10212,2023-09-01,3,25042.37
M10216,2023-09-01,5,14898.46
M10218,2023-09-01,1,2459.83
M10220,2023-09-01,1,4451.66
M10221,2023-09-01,3,2459.37
M10222,2023-09-01,6,66139.25
M10224,2023-09-01,1,1279.23
M10229,2023-09-01,1,1154.0
M10231,2023-09-01,2,4822.46
M10234,2023-09-01,1,1027.31
M10236,2023-09-01,2,5912.53
M10237,2023-09-01,4,44604.27
M10241,2023-09-01,3,38084.84
M10244,2023-09-01,4,34115.51
M10245,2023-09-01,1,1278.27
M10252,2023-09-01,3,37685.79
M10255,2023-09-01,1,2285.84
M10257,2023-09-01,1,1013.59
M10258,2023-09-01,1,1399.66
M10260,2023-09-01,1,391.69
M10266,2023-09-01,2,4984.73
M10267,2023-09-01,2,1075.78
M10272,2023-09-01,4,31917.0
M10273,2023-09-01,1,1082.63
M10274,2023-09-01,1,618.68
M10277,2023-09-01,1,5259.77
M10278,2023-09-01,1,488.15
M10281,2023-09-01,3,46008.35
M10283,2023-09-01,5,38097.79
M10286,2023-09-01,1,3104.63
M10294,2023-09-01,1,2554.34
M10295,2023-09-01,2,6861.23
M10296,2023-09-01,1,3446.65
M10297,2023-09-01,1,559.05
M10301,2023-09-01,1,1140.22
M10302,2023-09-01,2,6687.29
M10303,2023-09-01,2,1720.9
M10304,2023-09-01,1,448.38
M10306,2023-09-01,3,9335.14
M10307,2023-09-01,1,2815.82
M10308,2023-09-01,4,34245.71
M10309,2023-09-01,1,5834.13
M10310,2023-09-01,3,5260.91
M10311,2023-09-01,1,1864.3
M10313,2023-09-01,1,384.92
M10314,2023-09-01,1,2039.51
M10317,2023-09-01,1,300.18
M10321,2023-09-01,2,6694.46
M10322,2023-09-01,3,3054.47
M10323,2023-09-01,2,8372.68
M10324,2023-09-01,1,545.82
M10327,2023-09-01,4,23402.54
M10329,2023-09-01,1,4564.8
M10330,2023-09-01,1,736.31
M10332,2023-09-01,3,7268.26
M10333,2023-09-01,1,2231.36
M10334,2023-09-01,8,58663.64
M10335,2023-09-01,4,9776.45
M10336,2023-09-01,1,315.68
M10337,2023-09-01,4,15453.39
M10339,2023-09-01,3,2189.12
M10340,2023-09-01,2,1500.14
M10341,2023-09-01,1,1559.71
M10343,2023-09-01,4,29397.04
M10346,2023-09-01,1,1756.68
M10349,2023-09-01,2,2302.1
M10350,2023-09-01,2,5546.78
M10352,2023-09-01,2,9031.48
M10355,2023-09-01,1,692.25
M10358,2023-09-01,1,2701.82
M10360,2023-09-01,5,41882.6
M10361,2023-09-01,3,17833.28
M10362,2023-09-01,6,13099.69
M10363,2023-09-01,2,8251.22
M10364,2023-09-01,2,5770.95
M10365,2023-09-01,1,877.03
M10366,2023-09-01,2,11105.54
M10367,2023-09-01,5,36638.89
M10370,2023-09-01,2,32591.56
M10373,2023-09-01,2,1572.5
M10375,2023-09-01,1,4348.29
M10377,2023-09-01,4,27615.36
M10380,2023-09-01,1,3436.64
M10382,2023-09-01,3,14267.9
M10383,2023-09-01,1,4450.4
M10384,2023-09-01,1,322.44
M10385,2023-09-01,2,7589.98
M10386,2023-09-01,1,1045.87
M10387,2023-09-01,1,1383.93
M10388,2023-09-01,3,1793.23
M10389,2023-09-01,1,1468.73
M10391,2023-09-01,5,41715.9
M10396,2023-09-01,2,8553.23
M10397,2023-09-01,2,5257.73
M10401,2023-09-01,1,878.78
M10402,2023-09-01,7,61626.23
M10403,2023-09-01,1,1164.85
M10408,2023-09-01,10,89199.24
M10409,2023-09-01,1,2422.08
M10410,2023-09-01,1,2233.11
M10414,2023-09-01,2,5919.2
M10421,2023-09-01,3,15018.47
M10425,2023-09-01,6,43983.95
M10426,2023-09-01,1,3349.65
M10428,2023-09-01,1,993.63
M10429,2023-09-01,1,1436.58
M10430,2023-09-01,1,579.17
M10432,2023-09-01,1,1662.23
M10433,2023-09-01,1,6752.44
M10436,2023-09-01,2,12112.97
M10438,2023-09-01,4,25296.22
M10441,2023-09-01,4,21448.45
M10442,2023-09-01,2,16040.3
M10445,2023-09-01,2,9681.34
M10447,2023-09-01,4,3404.53
M10450,2023-09-01,1,2577.64
M10451,2023-09-01,1,2146.11
M10453,2023-09-01,3,34783.42
M10455,2023-09-01,1,897.47
M10456,2023-09-01,3,20887.5
M10457,2023-09-01,1,1323.83
M10459,2023-09-01,8,61748.16
M10461,2023-09-01,2,8126.69
M10462,2023-09-01,1,4674.86
M10463,2023-09-01,1,297.5
M10465,2023-09-01,1,1205.19
M10467,2023-09-01,5,40162.86
M10468,2023-09-01,3,34173.54
M10469,2023-09-01,2,5364.48
M10470,2023-09-01,2,4652.32
M10474,2023-09-01,1,2559.0
M10475,2023-09-01,3,17090.33
M10478,2023-09-01,2,600.96
M10480,2023-09-01,1,3482.16
M10481,2023-09-01,1,3006.9
M10482,2023-09-01,8,73713.45
M10483,2023-09-01,1,546.94
M10485,2023-09-01,7,82981.7
M10486,2023-09-01,2,2324.6
M10487,2023-09-01,3,10464.71
M10488,2023-09-01,3,1758.4
M10489,2023-09-01,1,4116.32
M10490,2023-09-01,2,19620.21
M10492,2023-09-01,2,4481.21
M10494,2023-09-01,2,7077.46
M10498,2023-09-01,1,705.85
M10500,2023-09-01,9,113618.72
M10502,2023-09-01,3,7494.63
M10503,2023-09-01,11,97413.32
M10504,2023-09-01,2,3170.86
M10505,2023-09-01,1,3405.29
M10506,2023-09-01,2,6124.02
M10508,2023-09-01,1,788.88
M10509,2023-09-01,1,2077.35
M10511,2023-09-01,2,6748.9
M10513,2023-09-01,2,4064.59
M10516,2023-09-01,2,2933.97
M10517,2023-09-01,4,27764.59
M10518,2023-09-01,1,1931.82
M10519,2023-09-01,4,16931.31
M10520,2023-09-01,1,1424.35
M10522,2023-09-01,10,93823.22
M10524,2023-09-01,4,36552.8
M10526,2023-09-01,6,50546.54
M10527,2023-09-01,1,5249.32
M10528,2023-09-01,3,1704.58
M10533,2023-09-01,4,16148.37
M10534,2023-09-01,5,50036.38
M10537,2023-09-01,6,36190.4
M10538,2023-09-01,2,22928.87
M10539,2023-09-01,8,46075.61
M10540,2023-09-01,4,28351.59
M10541,2023-09-01,3,2701.64
M10542,2023-09-01,1,1603.27
M10544,2023-09-01,1,3592.19
M10545,2023-09-01,3,14512.5
M10546,2023-09-01,5,50827.7
M10553,2023-09-01,1,2585.24
M10554,2023-09-01,2,6069.77
M10555,2023-09-01,2,6808.6
M10556,2023-09-01,3,10147.68
M10558,2023-09-01,1,1040.01
M10560,2023-09-01,1,5867.19
M10001,2023-10-01,2,3694.4
M10002,2023-10-01,2,5534.97
M10004,2023-10-01,2,5769.87
M10007,2023-10-01,4,21552.34
M10010,2023-10-01,2,7346.98
M10011,2023-10-01,1,678.88
M10013,2023-10-01,1,643.21
M10017,2023-10-01,9,91816.19
M10019,2023-10-01,1,3372.19
M10023,2023-10-01,1,644.75
M10025,2023-10-01,1,1320.09
M10026,2023-10-01,1,1146.26
M10031,2023-10-01,4,5220.68
M10040,2023-10-01,3,9566.23
M10043,2023-10-01,2,1955.0
M10044,2023-10-01,4,10995.59
M10045,2023-10-01,1,445.39
M10046,2023-10-01,1,824.07
M10048,2023-10-01,1,869.69
M10049,2023-10-01,2,5966.83
M10051,2023-10-01,1,1388.79
M10054,2023-10-01,3,8356.43
M10056,2023-10-01,3,3767.92
M10057,2023-10-01,1,525.67
M10065,2023-10-01,1,4733.53
M10067,2023-10-01,1,1629.63
M10068,2023-10-01,3,19245.76
M10073,2023-10-01,7,61418.55
M10075,2023-10-01,1,1894.93
M10076,2023-10-01,7,76836.83
M10079,2023-10-01,2,2746.71
M10080,2023-10-01,5,48714.72
M10081,2023-10-01,6,62623.13
M10082,2023-10-01,1,2304.68
M10084,2023-10-01,1,355.73
M10089,2023-10-01,1,5192.91
M10094,2023-10-01,5,56814.49
M10096,2023-10-01,2,3381.69
M10098,2023-10-01,1,702.58
M10107,2023-10-01,1,2696.6
M10109,2023-10-01,1,1314.54
M10111,2023-10-01,1,740.1
M10116,2023-10-01,8,65331.6
M10120,2023-10-01,1,819.38
M10123,2023-10-01,2,2767.51
M10125,2023-10-01,2,4282.06
M10126,2023-10-01,2,1809.33
M10127,2023-10-01,1,4422.73
M10128,2023-10-01,3,23532.14
M10130,2023-10-01,1,909.6
M10131,2023-10-01,4,24854.91
M10134,2023-10-01,1,5517.42
M10136,2023-10-01,2,9382.3
M10138,2023-10-01,4,35849.78
M10139,2023-10-01,2,4199.02
M10142,2023-10-01,1,3974.76
M10146,2023-10-01,3,2638.9
M10148,2023-10-01,3,15270.26
M10149,2023-10-01,3,10448.74
M10150,2023-10-01,4,29263.84
M10155,2023-10-01,2,7903.56
M10156,2023-10-01,1,659.39
M10158,2023-10-01,2,4236.11
M10159,2023-10-01,1,456.18
M10165,2023-10-01,1,1101.69
M10167,2023-10-01,1,501.93
M10175,2023-10-01,1,2320.74
M10177,2023-10-01,1,495.75
M10182,2023-10-01,1,873.44
M10183,2023-10-01,1,4888.58
M10184,2023-10-01,3,18811.73
M10186,2023-10-01,2,1548.09
M10189,2023-10-01,3,25873.81
M10197,2023-10-01,1,2716.22
M10199,2023-10-01,2,7140.06
M10201,2023-10-01,1,2149.14
M10203,2023-10-01,2,7873.74
M10204,2023-10-01,1,495.95
M10205,2023-10-01,1,516.3
M10206,2023-10-01,2,5618.9
M10207,2023-10-01,4,34053.57
M10209,2023-10-01,3,8318.03
M10210,2023-10-01,1,964.51
M10211,2023-10-01,1,406.46
M10212,2023-10-01,6,55609.56
M10214,2023-10-01,1,5054.72
M10215,2023-10-01,1,1212.69
M10216,2023-10-01,1,1876.37
M10222,2023-10-01,2,21260.38
M10225,2023-10-01,1,1061.83
M10226,2023-10-01,1,3336.64
M10231,2023-10-01,1,1621.88
M10233,2023-10-01,2,1789.77
M10236,2023-10-01,2,3975.33
M10237,2023-10-01,3,29386.69
M10239,2023-10-01,2,1781.62
M10241,2023-10-01,1,3956.26
M10242,2023-10-01,2,715.65
M10243,2023-10-01,1,604.18
M10244,2023-10-01,4,59520.02
M10245,2023-10-01,1,620.74
M10252,2023-10-01,4,27966.07
M10253,2023-10-01,1,925.4
M10258,2023-10-01,2,12291.46
M10259,2023-10-01,2,1399.77
M10261,2023-10-01,1,2364.28
M10263,2023-10-01,1,719.13
M10264,2023-10-01,2,5471.15
M10267,2023-10-01,1,574.72
M10272,2023-10-01,2,17645.33
M10273,2023-10-01,1,551.1
M10277,2023-10-01,1,3961.55
M10281,2023-10-01,6,41517.26
M10285,2023-10-01,1,981.09
M10286,2023-10-01,2,3909.78
M10297,2023-10-01,1,461.66
M10300,2023-10-01,1,571.04
M10303,2023-10-01,1,820.7
M10308,2023-10-01,3,27794.76
M10309,2023-10-01,2,4780.03
M10311,2023-10-01,2,5830.9
M10312,2023-10-01,2,2941.87
M10313,2023-10-01,1,658.82
M10314,2023-10-01,3,17359.6
M10315,2023-10-01,1,642.23
M10316,2023-10-01,2,1247.69
M10317,2023-10-01,1,766.53
M10322,2023-10-01,1,1853.65
M10323,2023-10-01,1,4139.5
M10324,2023-10-01,1,625.44
M10327,2023-10-01,5,59443.3
M10329,2023-10-01,6,68439.64
M10331,2023-10-01,1,3150.21
M10332,2023-10-01,3,10437.5
M10333,2023-10-01,2,7051.59
M10334,2023-10-01,3,34722.09
M10335,2023-10-01,2,4256.61
M10339,2023-10-01,1,679.36
M10341,2023-10-01,1,1468.64
M10343,2023-10-01,4,16710.29
M10344,2023-10-01,1,993.84
M10350,2023-10-01,4,9290.3
M10351,2023-10-01,1,434.42
M10355,2023-10-01,1,397.09
M10358,2023-10-01,2,14808.35
M10361,2023-10-01,4,28248.4
M10362,2023-10-01,2,10758.47
M10363,2023-10-01,1,2994.05
M10364,2023-10-01,2,6527.7
M10366,2023-10-01,1,5118.93
M10367,2023-10-01,3,37362.93
M10369,2023-10-01,1,1442.48
M10370,2023-10-01,2,11623.24
M10372,2023-10-01,3,2220.21
M10375,2023-10-01,1,7598.11
M10376,2023-10-01,2,2498.19
M10377,2023-10-01,4,25798.63
M10380,2023-10-01,2,6589.76
M10383,2023-10-01,2,8511.94
M10385,2023-10-01,1,2583.1
M10386,2023-10-01,3,2542.57
M10387,2023-10-01,2,2446.4
M10391,2023-10-01,5,39344.19
M10395,2023-10-01,2,5031.1
M10396,2023-10-01,1,2331.23
M10399,2023-10-01,1,6629.74
M10400,2023-10-01,1,1388.33
M10402,2023-10-01,3,29239.47
M10404,2023-10-01,1,908.63
M10405,2023-10-01,1,352.08
M10408,2023-10-01,6,54959.1
M10409,2023-10-01,3,9631.22
M10410,2023-10-01,1,176.59
M10411,2023-10-01,2,1938.09
M10412,2023-10-01,2,1257.5
M10414,2023-10-01,1,3127.24
M10419,2023-10-01,2,1690.8
M10420,2023-10-01,1,1219.75
M10421,2023-10-01,7,65736.09
M10425,2023-10-01,7,75519.01
M10426,2023-10-01,2,5121.81
M10427,2023-10-01,1,593.13
M10428,2023-10-01,2,1846.98
M10432,2023-10-01,1,559.23
M10436,2023-10-01,1,5992.43
M10438,2023-10-01,9,81995.7
M10440,2023-10-01,1,1891.31
M10441,2023-10-01,7,53474.75
M10442,2023-10-01,2,20531.7
M10444,2023-10-01,2,7495.73
M10447,2023-10-01,1,720.75
M10450,2023-10-01,3,8817.39
M10451,2023-10-01,1,2528.85
M10453,2023-10-01,8,48123.85
M10456,2023-10-01,4,28001.08
M10463,2023-10-01,1,361.2
M10466,2023-10-01,1,407.03
M10467,2023-10-01,4,48548.33
M10468,2023-10-01,6,54940.22
M10469,2023-10-01,2,6123.7
M10470,2023-10-01,2,8809.5
M10475,2023-10-01,2,11308.97
M10478,2023-10-01,1,456.63
M10482,2023-10-01,4,30229.13
M10485,2023-10-01,2,19216.85
M10487,2023-10-01,2,7471.5
M10488,2023-10-01,1,878.92
M10490,2023-10-01,9,77723.87
M10491,2023-10-01,1,2358.61
M10492,2023-10-01,1,4387.6
M10495,2023-10-01,3,2035.09
M10498,2023-10-01,1,645.84
M10499,2023-10-01,1,3097.44
M10500,2023-10-01,4,18292.98
M10502,2023-10-01,1,4475.42
M10503,2023-10-01,7,55745.59
M10504,2023-10-01,1,259.59
M10505,2023-10-01,1,6844.73
M10509,2023-10-01,1,3441.98
M10510,2023-10-01,1,888.08
M10511,2023-10-01,1,2601.77
M10512,2023-10-01,1,2494.54
M10515,2023-10-01,1,3335.18
M10516,2023-10-01,1,424.74
M10517,2023-10-01,1,7670.98
M10518,2023-10-01,1,2017.14
M10521,2023-10-01,1,233.02
M10522,2023-10-01,3,15042.05
M10524,2023-10-01,5,45244.75
M10525,2023-10-01,1,1071.19
M10526,2023-10-01,3,19335.69
M10527,2023-10-01,1,958.88
M10533,2023-10-01,3,7669.59
M10534,2023-10-01,2,13126.08
M10535,2023-10-01,1,2134.2
M10536,2023-10-01,2,9183.58
M10537,2023-10-01,2,17895.27
M10538,2023-10-01,6,56491.03
M10539,2023-10-01,6,54252.7
M10540,2023-10-01,5,45762.49
M10543,2023-10-01,1,627.65
M10546,2023-10-01,2,24600.78
M10549,2023-10-01,1,487.43
M10553,2023-10-01,1,2861.04
M10555,2023-10-01,2,2937.58
M10556,2023-10-01,1,2666.85
M10557,2023-10-01,3,9054.11
M10558,2023-10-01,3,9489.08
M10560,2023-10-01,1,2936.24
M10562,2023-10-01,2,11653.89
M10563,2023-10-01,2,11563.44
M10564,2023-10-01,3,26119.82
M10566,2023-10-01,1,4511.98
M10567,2023-10-01,4,40806.63
M10569,2023-10-01,2,6714.26
M10572,2023-10-01,1,1742.63
M10573,2023-10-01,2,7104.26
M10574,2023-10-01,8,69836.26
M10575,2023-10-01,1,3330.29
M10576,2023-10-01,2,4518.52
M10578,2023-10-01,1,1831.72
M10579,2023-10-01,5,39964.36
M10582,2023-10-01,6,51341.61
M10583,2023-10-01,1,1121.57
M10584,2023-10-01,1,786.23
M10586,2023-10-01,4,22608.11
M10588,2023-10-01,3,1810.9
M10589,2023-10-01,2,2132.76
M10590,2023-10-01,4,35555.37
M10592,2023-10-01,3,6335.76
M10593,2023-10-01,5,26006.4
M10596,2023-10-01,2,1852.17
M10598,2023-10-01,4,30724.23
M10600,2023-10-01,2,2765.26
M10601,2023-10-01,4,32918.04
