transaction_id,merchant_id,payer_id,paid_at,amount_usd,payment_method
txn0001145,mid00095,pid0216,2022-01-28,958.04,12
txn0002257,mid00184,pid0118,2022-01-28,3406.46,12
txn0002404,mid00194,pid0471,2022-01-28,3881.60,12
txn0002577,mid00199,pid0476,2022-01-28,3627.95,12
txn0003093,mid00229,pid0440,2022-01-28,2599.31,12
txn0003219,mid00238,pid0203,2022-01-28,5154.17,12
txn0003247,mid00242,pid0296,2022-01-28,5618.75,12
txn0003666,mid00272,pid0521,2022-01-28,14936.91,12
txn0003791,mid00276,pid0594,2022-01-28,10299.25,12
txn0003984,mid00289,pid0666,2022-01-28,3020.96,12
txn0004006,mid00292,pid0555,2022-01-28,2479.78,12
txn0004555,mid00320,pid0180,2022-01-28,3828.86,12
txn0005032,mid00341,pid0034,2022-01-28,14236.31,12
txn0005195,mid00352,pid0149,2022-01-28,9105.33,12
txn0006304,mid00412,pid0176,2022-01-28,5630.20,12
txn0006492,mid00424,pid0594,2022-01-28,2166.13,12
txn0000126,mid00012,pid0388,2022-01-29,1560.09,12
txn0000460,mid00039,pid0109,2022-01-29,1293.60,12
txn0000780,mid00067,pid0554,2022-01-29,1368.03,12
txn0001139,mid00094,pid0567,2022-01-29,12701.82,12
txn0002405,mid00194,pid0471,2022-01-29,4630.00,12
txn0002729,mid00203,pid0283,2022-01-29,8500.96,12
txn0003259,mid00243,pid0312,2022-01-29,2758.81,12
txn0003299,mid00247,pid0235,2022-01-29,349.48,12
txn0003339,mid00249,pid0276,2022-01-29,3886.59,12
txn0003638,mid00271,pid0149,2022-01-29,4062.75,12
txn0004260,mid00306,pid0307,2022-01-29,11719.89,12
txn0004306,mid00310,pid0303,2022-01-29,7308.05,12
txn0004366,mid00316,pid0141,2022-01-29,5841.87,12
txn0005035,mid00341,pid0034,2022-01-29,13024.29,12
txn0005122,mid00347,pid0052,2022-01-29,10164.18,12
txn0005315,mid00361,pid0675,2022-01-29,14641.92,12
txn0005391,mid00363,pid0437,2022-01-29,5856.62,12
txn0005555,mid00373,pid0321,2022-01-29,3244.45,12
txn0005827,mid00382,pid0520,2022-01-29,780.77,12
txn0006073,mid00397,pid0435,2022-01-29,607.84,12
txn0006498,mid00425,pid0579,2022-01-29,8276.84,12
txn0006553,mid00426,pid0331,2022-01-29,3749.58,12
txn0006898,mid00447,pid0679,2022-01-29,6486.29,12
txn0007124,mid00454,pid0159,2022-01-29,5037.63,12
txn0000309,mid00021,pid0251,2022-01-30,1177.37,12
txn0000652,mid00057,pid0136,2022-01-30,1090.63,12
txn0001493,mid00125,pid0552,2022-01-30,4877.76,12
txn0002369,mid00192,pid0013,2022-01-30,1612.12,12
txn0002488,mid00198,pid0089,2022-01-30,7575.66,12
txn0002845,mid00212,pid0198,2022-01-30,821.30,12
txn0003180,mid00236,pid0465,2022-01-30,4880.69,12
txn0003220,mid00238,pid0203,2022-01-30,1892.66,12
txn0003246,mid00242,pid0296,2022-01-30,7976.01,12
txn0003549,mid00262,pid0209,2022-01-30,4998.66,12
txn0003827,mid00277,pid0458,2022-01-30,3898.47,12
txn0003911,mid00284,pid0130,2022-01-30,7693.27,12
txn0003915,mid00284,pid0130,2022-01-30,6018.19,12
txn0003988,mid00290,pid0691,2022-01-30,1247.41,12
txn0003998,mid00291,pid0642,2022-01-30,9273.57,12
txn0004242,mid00304,pid0477,2022-01-30,4353.10,12
txn0004305,mid00310,pid0303,2022-01-30,7664.39,12
txn0004312,mid00311,pid0282,2022-01-30,5290.57,12
txn0005034,mid00341,pid0034,2022-01-30,8670.02,12
txn0005153,mid00348,pid0579,2022-01-30,11532.52,12
txn0005306,mid00360,pid0045,2022-01-30,9853.25,12
txn0005540,mid00372,pid0465,2022-01-30,440.47,12
txn0006322,mid00414,pid0250,2022-01-30,11679.42,12
txn0006981,mid00451,pid0521,2022-01-30,3997.81,12
txn0000479,mid00042,pid0001,2022-01-31,9200.59,12
txn0000692,mid00059,pid0417,2022-01-31,3588.86,12
txn0000930,mid00076,pid0515,2022-01-31,2763.30,12
txn0001238,mid00105,pid0041,2022-01-31,13755.64,12
txn0001241,mid00105,pid0041,2022-01-31,4184.61,12
txn0001581,mid00132,pid0179,2022-01-31,6286.09,12
txn0001871,mid00159,pid0157,2022-01-31,967.09,12
txn0001888,mid00160,pid0418,2022-01-31,1241.44,12
txn0002629,mid00201,pid0187,2022-01-31,8223.15,12
txn0002892,mid00215,pid0538,2022-01-31,14318.32,12
txn0003245,mid00242,pid0296,2022-01-31,7429.58,12
txn0003491,mid00259,pid0674,2022-01-31,6750.43,12
txn0003663,mid00272,pid0521,2022-01-31,12417.22,12
txn0003828,mid00277,pid0458,2022-01-31,13098.20,12
txn0003877,mid00281,pid0045,2022-01-31,5050.20,12
txn0004001,mid00291,pid0642,2022-01-31,3921.54,12
txn0004304,mid00310,pid0303,2022-01-31,7555.24,12
txn0004866,mid00333,pid0651,2022-01-31,6333.20,12
txn0005581,mid00375,pid0069,2022-01-31,12108.19,12
txn0006321,mid00414,pid0250,2022-01-31,13590.21,12
txn0006369,mid00417,pid0079,2022-01-31,2357.05,12
txn0007017,mid00453,pid0498,2022-01-31,11284.24,12
txn0007018,mid00453,pid0498,2022-01-31,6332.33,12
txn0000325,mid00024,pid0324,2022-02-01,6756.21,12
txn0000375,mid00029,pid0439,2022-02-01,4670.95,12
txn0000481,mid00042,pid0001,2022-02-01,10137.22,12
txn0000801,mid00068,pid0243,2022-02-01,11602.15,12
txn0001420,mid00120,pid0272,2022-02-01,4244.91,12
txn0002830,mid00209,pid0485,2022-02-01,5927.88,12
txn0002894,mid00215,pid0538,2022-02-01,4022.94,12
txn0002895,mid00215,pid0538,2022-02-01,6905.20,12
txn0003928,mid00285,pid0103,2022-02-01,588.71,12
txn0004003,mid00291,pid0642,2022-02-01,9409.62,12
txn0004066,mid00296,pid0455,2022-02-01,9346.11,12
txn0004945,mid00340,pid0631,2022-02-01,4712.24,12
txn0005200,mid00352,pid0149,2022-02-01,3616.20,12
txn0005253,mid00354,pid0135,2022-02-01,13665.83,12
txn0005399,mid00363,pid0437,2022-02-01,8497.03,12
txn0005541,mid00372,pid0465,2022-02-01,468.37,12
txn0005839,mid00383,pid0230,2022-02-01,3697.59,12
txn0005909,mid00386,pid0637,2022-02-01,3717.16,12
txn0006169,mid00404,pid0336,2022-02-01,1327.69,12
txn0006595,mid00428,pid0282,2022-02-01,3200.39,12
txn0006783,mid00440,pid0397,2022-02-01,13677.82,12
txn0007724,mid00489,pid0520,2022-02-01,1949.43,12
txn0000374,mid00029,pid0439,2022-02-02,4387.98,12
txn0000670,mid00058,pid0591,2022-02-02,14924.78,12
txn0000694,mid00060,pid0442,2022-02-02,733.99,12
txn0000892,mid00072,pid0570,2022-02-02,1334.08,12
txn0001025,mid00086,pid0075,2022-02-02,4153.29,12
txn0001141,mid00094,pid0567,2022-02-02,6536.24,12
txn0001408,mid00119,pid0119,2022-02-02,7240.35,12
txn0002130,mid00176,pid0432,2022-02-02,7048.20,12
txn0002342,mid00190,pid0043,2022-02-02,11252.71,12
txn0002733,mid00203,pid0283,2022-02-02,3730.44,12
txn0002823,mid00208,pid0250,2022-02-02,947.27,12
txn0003249,mid00242,pid0296,2022-02-02,5775.53,12
txn0003639,mid00271,pid0149,2022-02-02,4526.61,12
txn0004264,mid00306,pid0307,2022-02-02,4778.17,12
txn0004310,mid00310,pid0303,2022-02-02,10016.77,12
txn0004720,mid00328,pid0466,2022-02-02,2884.02,12
txn0005182,mid00351,pid0611,2022-02-02,344.25,12
txn0005284,mid00357,pid0539,2022-02-02,6099.01,12
txn0006610,mid00429,pid0076,2022-02-02,933.90,12
txn0006868,mid00444,pid0673,2022-02-02,285.56,12
txn0006899,mid00447,pid0679,2022-02-02,5394.76,12
txn0007811,mid00494,pid0341,2022-02-02,4559.02,12
txn0000781,mid00067,pid0554,2022-02-03,911.51,12
txn0000931,mid00076,pid0515,2022-02-03,5909.61,12
txn0001120,mid00093,pid0138,2022-02-03,2304.98,12
txn0001160,mid00099,pid0134,2022-02-03,1195.51,12
txn0001842,mid00156,pid0080,2022-02-03,552.93,12
txn0002004,mid00173,pid0187,2022-02-03,7393.80,12
txn0002157,mid00177,pid0020,2022-02-03,1337.77,12
txn0002493,mid00198,pid0089,2022-02-03,3728.71,12
txn0002494,mid00198,pid0089,2022-02-03,8360.91,12
txn0002612,mid00200,pid0345,2022-02-03,5157.09,12
txn0002806,mid00207,pid0018,2022-02-03,1400.65,12
txn0004694,mid00326,pid0407,2022-02-03,1324.66,12
txn0004860,mid00332,pid0336,2022-02-03,14077.36,12
txn0005038,mid00341,pid0034,2022-02-03,5910.63,12
txn0005039,mid00342,pid0456,2022-02-03,1262.62,12
txn0005157,mid00348,pid0579,2022-02-03,7836.76,12
txn0006354,mid00416,pid0348,2022-02-03,355.33,12
txn0006418,mid00420,pid0152,2022-02-03,13860.41,12
txn0006419,mid00420,pid0152,2022-02-03,6092.75,12
txn0006494,mid00424,pid0594,2022-02-03,3022.52,12
txn0006499,mid00425,pid0579,2022-02-03,9652.43,12
txn0006503,mid00425,pid0579,2022-02-03,12007.78,12
txn0006739,mid00438,pid0449,2022-02-03,792.47,12
txn0000327,mid00024,pid0324,2022-02-04,7187.00,12
txn0000518,mid00043,pid0115,2022-02-04,3459.01,12
txn0000909,mid00073,pid0195,2022-02-04,1538.39,12
txn0001673,mid00142,pid0467,2022-02-04,1700.28,12
txn0002002,mid00173,pid0187,2022-02-04,14939.24,12
txn0002896,mid00215,pid0538,2022-02-04,8264.30,12
txn0004263,mid00306,pid0307,2022-02-04,9048.97,12
txn0004668,mid00324,pid0118,2022-02-04,4184.32,12
txn0004669,mid00324,pid0118,2022-02-04,8052.61,12
txn0004862,mid00332,pid0336,2022-02-04,14573.20,12
txn0004916,mid00337,pid0687,2022-02-04,2924.03,12
txn0005037,mid00341,pid0034,2022-02-04,8253.90,12
txn0005257,mid00354,pid0135,2022-02-04,3527.09,12
txn0005321,mid00361,pid0675,2022-02-04,12953.53,12
txn0006311,mid00413,pid0371,2022-02-04,9805.31,12
txn0006416,mid00420,pid0152,2022-02-04,10331.09,12
txn0006502,mid00425,pid0579,2022-02-04,6220.82,12
txn0006555,mid00426,pid0331,2022-02-04,12920.56,12
txn0000100,mid00009,pid0345,2022-02-05,959.80,12
txn0000883,mid00071,pid0466,2022-02-05,434.81,12
txn0001272,mid00107,pid0417,2022-02-05,6086.16,12
txn0001314,mid00110,pid0422,2022-02-05,5861.33,12
txn0002005,mid00173,pid0187,2022-02-05,14675.03,12
txn0002635,mid00201,pid0187,2022-02-05,8877.72,12
txn0002731,mid00203,pid0283,2022-02-05,5393.92,12
txn0002732,mid00203,pid0283,2022-02-05,14321.47,12
txn0002805,mid00207,pid0018,2022-02-05,5072.25,12
txn0003341,mid00249,pid0276,2022-02-05,6240.02,12
txn0003394,mid00251,pid0285,2022-02-05,2851.18,12
txn0003765,mid00275,pid0274,2022-02-05,3890.38,12
txn0003891,mid00283,pid0668,2022-02-05,1476.67,12
txn0004399,mid00317,pid0662,2022-02-05,13979.87,12
txn0004584,mid00322,pid0169,2022-02-05,7279.17,12
txn0004623,mid00323,pid0494,2022-02-05,8258.27,12
txn0004929,mid00339,pid0425,2022-02-05,2570.16,12
txn0004943,mid00340,pid0631,2022-02-05,6586.33,12
txn0004944,mid00340,pid0631,2022-02-05,10309.53,12
txn0005260,mid00355,pid0244,2022-02-05,1410.13,12
txn0005285,mid00357,pid0539,2022-02-05,3488.75,12
txn0005311,mid00360,pid0045,2022-02-05,15743.97,12
txn0005313,mid00360,pid0045,2022-02-05,15926.66,12
txn0005778,mid00381,pid0615,2022-02-05,11215.57,12
txn0006157,mid00403,pid0217,2022-02-05,309.06,12
txn0006493,mid00424,pid0594,2022-02-05,6483.27,12
txn0006693,mid00434,pid0668,2022-02-05,13721.05,12
txn0007157,mid00455,pid0104,2022-02-05,4333.61,12
txn0001143,mid00094,pid0567,2022-02-06,8679.95,12
txn0003181,mid00236,pid0465,2022-02-06,1614.83,12
txn0003842,mid00279,pid0330,2022-02-06,5690.24,12
txn0003867,mid00280,pid0393,2022-02-06,1387.81,12
txn0003956,mid00288,pid0272,2022-02-06,4282.30,12
txn0004583,mid00322,pid0169,2022-02-06,8749.26,12
txn0004868,mid00334,pid0665,2022-02-06,3632.64,12
txn0005066,mid00344,pid0368,2022-02-06,4196.79,12
txn0005070,mid00344,pid0368,2022-02-06,4746.41,12
txn0005199,mid00352,pid0149,2022-02-06,5351.50,12
txn0005395,mid00363,pid0437,2022-02-06,12037.97,12
txn0005691,mid00377,pid0134,2022-02-06,2725.48,12
txn0006033,mid00394,pid0582,2022-02-06,3815.36,12
txn0006309,mid00412,pid0176,2022-02-06,12380.47,12
txn0006501,mid00425,pid0579,2022-02-06,11164.20,12
txn0006694,mid00435,pid0514,2022-02-06,2388.05,12
txn0006892,mid00446,pid0359,2022-02-06,413.35,12
txn0007021,mid00453,pid0498,2022-02-06,15643.44,12
txn0007126,mid00454,pid0159,2022-02-06,12063.96,12
txn0007397,mid00470,pid0151,2022-02-06,8918.91,12
txn0000183,mid00017,pid0285,2022-02-07,619.59,12
txn0000601,mid00052,pid0066,2022-02-07,542.87,12
txn0000749,mid00066,pid0454,2022-02-07,7690.89,12
txn0000802,mid00068,pid0243,2022-02-07,9380.47,12
txn0001583,mid00132,pid0179,2022-02-07,4708.96,12
txn0001701,mid00144,pid0410,2022-02-07,1347.57,12
txn0001800,mid00154,pid0653,2022-02-07,342.44,12
txn0001896,mid00161,pid0064,2022-02-07,4094.67,12
txn0002355,mid00191,pid0380,2022-02-07,876.16,12
txn0002461,mid00196,pid0552,2022-02-07,4120.07,12
txn0002978,mid00221,pid0491,2022-02-07,353.76,12
txn0004065,mid00296,pid0455,2022-02-07,5519.01,12
txn0004265,mid00306,pid0307,2022-02-07,13346.42,12
txn0004280,mid00308,pid0495,2022-02-07,14591.46,12
txn0004339,mid00315,pid0695,2022-02-07,3024.68,12
txn0004844,mid00331,pid0026,2022-02-07,1362.75,12
txn0005197,mid00352,pid0149,2022-02-07,9772.33,12
txn0006052,mid00396,pid0691,2022-02-07,3891.28,12
txn0006074,mid00397,pid0435,2022-02-07,534.37,12
txn0006324,mid00414,pid0250,2022-02-07,14875.65,12
txn0006327,mid00414,pid0250,2022-02-07,14142.12,12
txn0006383,mid00419,pid0360,2022-02-07,2688.17,12
txn0006732,mid00437,pid0662,2022-02-07,1234.78,12
txn0007156,mid00455,pid0104,2022-02-07,7950.94,12
txn0000328,mid00024,pid0324,2022-02-08,10268.78,12
txn0000856,mid00069,pid0219,2022-02-08,4916.50,12
txn0001106,mid00092,pid0568,2022-02-08,4254.63,12
txn0001313,mid00110,pid0422,2022-02-08,7818.65,12
txn0001599,mid00134,pid0441,2022-02-08,548.05,12
txn0002634,mid00201,pid0187,2022-02-08,7180.62,12
txn0002893,mid00215,pid0538,2022-02-08,6245.15,12
txn0002929,mid00219,pid0130,2022-02-08,2222.60,12
txn0002949,mid00220,pid0106,2022-02-08,4340.47,12
txn0003473,mid00256,pid0564,2022-02-08,995.60,12
txn0003832,mid00277,pid0458,2022-02-08,7690.21,12
txn0004262,mid00306,pid0307,2022-02-08,8535.67,12
txn0004670,mid00324,pid0118,2022-02-08,3815.08,12
txn0004672,mid00324,pid0118,2022-02-08,6336.31,12
txn0004695,mid00326,pid0407,2022-02-08,4539.61,12
txn0004770,mid00330,pid0381,2022-02-08,13132.43,12
txn0004861,mid00332,pid0336,2022-02-08,4553.27,12
txn0005068,mid00344,pid0368,2022-02-08,14152.94,12
txn0005310,mid00360,pid0045,2022-02-08,15545.05,12
txn0005312,mid00360,pid0045,2022-02-08,14033.41,12
txn0005588,mid00375,pid0069,2022-02-08,8518.09,12
txn0006939,mid00449,pid0337,2022-02-08,661.89,12
txn0008187,mid00517,pid0695,2022-02-08,4785.41,12
txn0008191,mid00517,pid0695,2022-02-08,6694.33,12
txn0000088,mid00007,pid0285,2022-02-09,559.27,12
txn0000964,mid00080,pid0253,2022-02-09,7970.22,12
txn0001494,mid00125,pid0552,2022-02-09,11833.86,12
txn0001683,mid00143,pid0200,2022-02-09,2907.20,12
txn0001872,mid00159,pid0157,2022-02-09,664.95,12
txn0001908,mid00162,pid0599,2022-02-09,297.18,12
txn0002460,mid00196,pid0552,2022-02-09,2093.32,12
txn0003138,mid00232,pid0084,2022-02-09,937.26,12
txn0003585,mid00265,pid0246,2022-02-09,3947.31,12
txn0003669,mid00272,pid0521,2022-02-09,12114.11,12
txn0003795,mid00276,pid0594,2022-02-09,12811.55,12
txn0004863,mid00332,pid0336,2022-02-09,5542.02,12
txn0004930,mid00339,pid0425,2022-02-09,3607.52,12
txn0005254,mid00354,pid0135,2022-02-09,11336.36,12
txn0005454,mid00364,pid0455,2022-02-09,4772.59,12
txn0005556,mid00373,pid0321,2022-02-09,4111.51,12
txn0005586,mid00375,pid0069,2022-02-09,8223.42,12
txn0005950,mid00388,pid0274,2022-02-09,4366.01,12
txn0006001,mid00392,pid0221,2022-02-09,5581.46,12
txn0006557,mid00426,pid0331,2022-02-09,11181.26,12
txn0006854,mid00443,pid0695,2022-02-09,979.64,12
txn0007129,mid00454,pid0159,2022-02-09,9020.00,12
txn0007725,mid00489,pid0520,2022-02-09,2660.70,12
txn0000693,mid00059,pid0417,2022-02-10,1841.86,12
txn0001245,mid00105,pid0041,2022-02-10,12630.33,12
txn0002003,mid00173,pid0187,2022-02-10,5608.44,12
txn0002006,mid00173,pid0187,2022-02-10,3855.62,12
txn0002129,mid00176,pid0432,2022-02-10,12492.69,12
txn0002229,mid00183,pid0263,2022-02-10,2160.61,12
txn0002339,mid00190,pid0043,2022-02-10,13259.62,12
txn0002383,mid00193,pid0444,2022-02-10,5694.90,12
txn0002492,mid00198,pid0089,2022-02-10,12955.97,12
txn0002579,mid00199,pid0476,2022-02-10,6038.65,12
txn0002633,mid00201,pid0187,2022-02-10,6358.86,12
txn0002792,mid00206,pid0488,2022-02-10,758.69,12
txn0003045,mid00225,pid0312,2022-02-10,14484.74,12
txn0003141,mid00233,pid0077,2022-02-10,708.97,12
txn0003572,mid00263,pid0295,2022-02-10,1025.40,12
txn0004313,mid00311,pid0282,2022-02-10,5420.42,12
txn0004401,mid00317,pid0662,2022-02-10,4951.78,12
txn0004707,mid00327,pid0405,2022-02-10,566.05,12
txn0005069,mid00344,pid0368,2022-02-10,6256.90,12
txn0005590,mid00375,pid0069,2022-02-10,15303.00,12
txn0006782,mid00440,pid0397,2022-02-10,13184.97,12
txn0007647,mid00485,pid0299,2022-02-10,6457.56,12
txn0001182,mid00101,pid0010,2022-02-11,952.17,12
txn0001315,mid00110,pid0422,2022-02-11,13352.59,12
txn0001497,mid00125,pid0552,2022-02-11,7298.74,12
txn0001815,mid00155,pid0497,2022-02-11,2754.88,12
txn0002730,mid00203,pid0283,2022-02-11,11231.99,12
txn0003498,mid00259,pid0674,2022-02-11,9238.88,12
txn0003584,mid00265,pid0246,2022-02-11,5425.71,12
txn0003633,mid00270,pid0495,2022-02-11,346.03,12
txn0003750,mid00274,pid0425,2022-02-11,5867.80,12
txn0003889,mid00282,pid0391,2022-02-11,5947.46,12
txn0003941,mid00287,pid0671,2022-02-11,1238.71,12
txn0004255,mid00305,pid0076,2022-02-11,5140.64,12
txn0004276,mid00308,pid0495,2022-02-11,13622.68,12
txn0004556,mid00320,pid0180,2022-02-11,1823.61,12
txn0004767,mid00330,pid0381,2022-02-11,14103.89,12
txn0006271,mid00409,pid0080,2022-02-11,4326.82,12
txn0006376,mid00418,pid0523,2022-02-11,576.49,12
txn0007768,mid00492,pid0070,2022-02-11,755.68,12
txn0008107,mid00513,pid0630,2022-02-11,8879.64,12
txn0000127,mid00012,pid0388,2022-02-12,3818.67,12
txn0000204,mid00018,pid0167,2022-02-12,14008.15,12
txn0000399,mid00033,pid0391,2022-02-12,923.78,12
txn0000484,mid00042,pid0001,2022-02-12,12029.82,12
txn0000608,mid00053,pid0236,2022-02-12,5965.34,12
txn0001566,mid00130,pid0303,2022-02-12,422.63,12
txn0002898,mid00218,pid0281,2022-02-12,1235.76,12
txn0004004,mid00291,pid0642,2022-02-12,6425.30,12
txn0005127,mid00347,pid0052,2022-02-12,6271.32,12
txn0005128,mid00347,pid0052,2022-02-12,15101.14,12
txn0005158,mid00348,pid0579,2022-02-12,8860.24,12
txn0005373,mid00362,pid0032,2022-02-12,5512.78,12
txn0005398,mid00363,pid0437,2022-02-12,6328.22,12
txn0005781,mid00381,pid0615,2022-02-12,8991.65,12
txn0006246,mid00408,pid0044,2022-02-12,12502.29,12
txn0006247,mid00408,pid0044,2022-02-12,9154.46,12
txn0006314,mid00413,pid0371,2022-02-12,12906.32,12
txn0007128,mid00454,pid0159,2022-02-12,4548.04,12
txn0008104,mid00513,pid0630,2022-02-12,13889.87,12
txn0000747,mid00066,pid0454,2022-02-13,5404.24,12
txn0000799,mid00068,pid0243,2022-02-13,10411.35,12
txn0000800,mid00068,pid0243,2022-02-13,9765.09,12
txn0001230,mid00104,pid0043,2022-02-13,1194.82,12
txn0001496,mid00125,pid0552,2022-02-13,4873.94,12
txn0001582,mid00132,pid0179,2022-02-13,2848.90,12
txn0002329,mid00189,pid0615,2022-02-13,422.92,12
txn0002774,mid00204,pid0196,2022-02-13,4745.26,12
txn0003044,mid00225,pid0312,2022-02-13,7025.61,12
txn0003371,mid00250,pid0180,2022-02-13,5856.43,12
txn0004005,mid00291,pid0642,2022-02-13,10111.65,12
txn0004278,mid00308,pid0495,2022-02-13,13440.77,12
txn0004769,mid00330,pid0381,2022-02-13,5445.70,12
txn0004947,mid00340,pid0631,2022-02-13,6016.47,12
txn0005314,mid00360,pid0045,2022-02-13,10837.42,12
txn0005848,mid00384,pid0377,2022-02-13,7532.42,12
txn0006182,mid00405,pid0441,2022-02-13,3992.45,12
txn0006622,mid00430,pid0059,2022-02-13,1772.69,12
txn0008106,mid00513,pid0630,2022-02-13,10157.16,12
txn0001142,mid00094,pid0567,2022-02-14,15090.00,12
txn0001197,mid00103,pid0597,2022-02-14,4771.55,12
txn0002340,mid00190,pid0043,2022-02-14,10041.51,12
txn0003831,mid00277,pid0458,2022-02-14,7712.52,12
txn0004064,mid00296,pid0455,2022-02-14,13009.17,12
txn0004186,mid00299,pid0251,2022-02-14,579.54,12
txn0004243,mid00304,pid0477,2022-02-14,4298.89,12
txn0005589,mid00375,pid0069,2022-02-14,12329.63,12
txn0005779,mid00381,pid0615,2022-02-14,9851.56,12
txn0006030,mid00393,pid0162,2022-02-14,1887.34,12
txn0006032,mid00394,pid0582,2022-02-14,2948.45,12
txn0006370,mid00417,pid0079,2022-02-14,4873.47,12
txn0006648,mid00432,pid0394,2022-02-14,5099.69,12
txn0007376,mid00468,pid0529,2022-02-14,5840.72,12
txn0007635,mid00484,pid0528,2022-02-14,974.73,12
txn0000031,mid00003,pid0090,2022-02-15,9390.32,12
txn0000128,mid00012,pid0388,2022-02-15,1880.43,12
txn0001198,mid00103,pid0597,2022-02-15,13527.19,12
txn0001244,mid00105,pid0041,2022-02-15,11845.22,12
txn0001407,mid00119,pid0119,2022-02-15,4572.45,12
txn0002343,mid00190,pid0043,2022-02-15,11207.90,12
txn0002636,mid00201,pid0187,2022-02-15,10340.63,12
txn0003248,mid00242,pid0296,2022-02-15,9532.49,12
txn0003671,mid00272,pid0521,2022-02-15,8881.03,12
txn0003793,mid00276,pid0594,2022-02-15,14024.42,12
txn0004175,mid00298,pid0301,2022-02-15,4105.44,12
txn0004267,mid00307,pid0468,2022-02-15,3203.67,12
txn0004279,mid00308,pid0495,2022-02-15,10654.20,12
txn0004671,mid00324,pid0118,2022-02-15,13655.98,12
txn0005320,mid00361,pid0675,2022-02-15,9566.76,12
txn0005587,mid00375,pid0069,2022-02-15,6296.37,12
txn0006470,mid00423,pid0644,2022-02-15,9075.82,12
txn0006784,mid00440,pid0397,2022-02-15,10925.88,12
txn0006918,mid00448,pid0087,2022-02-15,2116.94,12
txn0007396,mid00470,pid0151,2022-02-15,15550.93,12
txn0001972,mid00169,pid0170,2022-02-16,1269.89,12
txn0002290,mid00186,pid0385,2022-02-16,1511.72,12
txn0003830,mid00277,pid0458,2022-02-16,10285.43,12
txn0003917,mid00284,pid0130,2022-02-16,3927.65,12
txn0004008,mid00292,pid0555,2022-02-16,1946.10,12
txn0004502,mid00318,pid0035,2022-02-16,1417.54,12
txn0004946,mid00340,pid0631,2022-02-16,4281.36,12
txn0005704,mid00378,pid0576,2022-02-16,5546.58,12
